# {'par': {'k': 10, 'D': 0.05, 'v': 0.5, 'tau': 1.0, 'R': 0.9, 'label': '(D_0.05)'}, 'guess_range': ([-300, 50, 350], [0, 200, 200]), 'tols': (1e-15, 1e-06, 4)}
Sol_r,Sol_i,Guess_r,Guess_i,g(x),instances
8.263118943465187,1.3701879243490638e-23,10.88825214899714,1.0050251256281406,3.924469638150186e-10,132
6.631012512477395,0.0,6.876790830945538,0.0,6.366462912410498e-12,1510
5.415214059220838,0.0,4.871060171919794,0.0,0.0,8900
3.4310052042204533,-3.1459158175180564,0.8595988538681922,0.0,2.033691978340166e-12,3104
3.4310052042204533,3.1459158175180564,0.8595988538681922,-0.0,2.033691978340166e-12,3104
1.4072963203295663,-6.855620485221438,0.8595988538681922,1.0050251256281406,1.19625350980331e-11,763
1.4072963203295663,6.855620485221438,0.8595988538681922,-1.0050251256281406,1.19625350980331e-11,763
-0.3593193326264837,-10.965937580898888,-4.154727793696281,-6.030150753768844,1.9675378692030733e-11,398
-0.3593193326264837,10.965937580898888,-4.154727793696281,6.030150753768844,1.9675378692030733e-11,398
-2.0345378030268932,-15.482711910595125,-24.212034383954176,10.050251256281406,2.075960257664215e-11,440
-2.034537803026894,15.482711910595125,-24.212034383954176,-10.050251256281406,5.4569682106375694e-12,440
-3.1806262846793083,48.03096946262553,-4.154727793696281,47.23618090452261,5.495276723678641e-07,129
-3.1806262846793083,-48.03096946262553,-4.154727793696281,-47.23618090452261,5.495276723678641e-07,129
-3.2455152706682338,-41.76515939359661,-3.1518624641834094,-41.20603015075376,2.9095447346220367e-08,124
-3.2455152706682338,41.76515939359661,-3.1518624641834094,41.20603015075376,2.9095447346220367e-08,124
-3.3146970633089072,-35.50544044770763,-3.1518624641834094,-34.17085427135678,5.2322179671014266e-09,119
-3.3146970633089072,35.50544044770763,-3.1518624641834094,34.17085427135678,5.2322179671014266e-09,119
-3.386440109890433,-29.284732838839915,-3.1518624641834094,-28.140703517587937,7.566995918750763e-10,119
-3.386440109890433,29.284732838839915,-3.1518624641834094,28.140703517587937,7.566995918750763e-10,119
-3.672463189329212,-23.286925467893912,-4.154727793696281,-22.110552763819094,1.2454433285619372e-10,134
-3.672463189329212,23.286925467893912,-4.154727793696281,22.110552763819094,1.2454433285619372e-10,134
-4.1749391368962225,-19.39510431073934,-8.166189111747826,-2.0100502512562812,3.683172823242164e-11,616
-4.174939136896224,19.395104310739345,-8.166189111747826,2.0100502512562812,4.897778860262864e-11,616
-17.227672994150183,-26.61000775718568,-20.200573065902574,-6.030150753768844,6.72582430340633e-11,1492
-17.227672994150183,26.61000775718568,-20.200573065902574,6.030150753768844,6.72582430340633e-11,1492
-34.99296068304636,33.26251280223387,-39.25501432664754,-1.0050251256281406,1.1935855176072876e-11,2140
-34.99296068304636,-33.26251280223387,-39.25501432664754,1.0050251256281406,1.1935855176072876e-11,2140
-56.70609036544297,39.91501536268071,-57.30659025787966,-1.0050251256281406,5.748129266355023e-11,3147
-56.70609036544297,-39.91501536268071,-57.30659025787966,1.0050251256281406,5.748129266355023e-11,3147
-82.36706180827531,46.56751792312749,-78.36676217765043,-1.0050251256281406,7.731796677731321e-11,4502
-82.36706180827531,-46.56751792312749,-78.36676217765043,1.0050251256281406,7.731796677731321e-11,4502
-111.97587501154338,53.220020483574274,-112.46418338108882,-4.0201005025125625,1.0020312437541655e-10,5238
-111.97587501154338,-53.220020483574274,-112.46418338108882,4.0201005025125625,1.0020312437541655e-10,5238
-145.53252997524717,59.872523044021065,-153.58166189111748,5.025125628140703,1.2613768117077833e-10,4590
-145.53252997524717,-59.872523044021065,-153.58166189111748,-5.025125628140703,1.2613768117077833e-10,4590
-183.03702669938676,-66.52502560446784,-193.69627507163324,-5.025125628140703,1.8657292672796563e-10,4730
-183.03702669938676,66.52502560446784,-193.69627507163324,5.025125628140703,1.8657292672796563e-10,4730
-224.48936518396212,73.17752816491463,-219.77077363896848,-4.0201005025125625,3.264469747160651e-10,4909
-224.48936518396212,-73.17752816491463,-219.77077363896848,4.0201005025125625,3.264469747160651e-10,4909
-269.8895454289731,79.83003072536141,-279.9426934097421,2.0100502512562812,2.2224179572584345e-10,4822
-269.8895454289731,-79.83003072536141,-279.9426934097421,-2.0100502512562812,2.2224179572584345e-10,4822
-319.23756743442,-86.4825332858082,-252.865329512894,39.19597989949749,3.204859303523664e-10,1416
-319.23756743442,86.4825332858082,-252.865329512894,-39.19597989949749,3.204859303523664e-10,1416
-372.5334312003025,93.135035846255,-211.74785100286533,46.23115577889447,3.0156334228050715e-10,4
-372.5334312003025,-93.135035846255,-211.74785100286533,-46.23115577889447,3.0156334228050715e-10,4
-429.77713672662077,-99.7875384067018,-174.64183381088827,44.22110552763819,1.0309320978617796e-09,2
-429.77713672662077,99.7875384067018,-174.64183381088827,-44.22110552763819,1.0309320978617796e-09,2
-490.96868401337474,106.44004096714855,-222.77936962750715,45.226130653266324,3.9308730777070146e-10,2
-490.96868401337474,-106.44004096714855,-222.77936962750715,-45.226130653266324,3.9308730777070146e-10,2
-556.1080730605644,-113.09254352759534,-140.54441260744986,-39.19597989949749,3.135743690706375e-10,1
-556.1080730605644,113.09254352759532,-140.54441260744986,39.19597989949749,3.5892294617338757e-10,1
