# {'par': {'k': -10, 'D': 0.1, 'v': 0.5, 'tau': 1.0, 'R': 0.9, 'label': '(k_-10)'}, 'guess_range': ([-300, 50, 350], [0, 200, 200]), 'tols': (1e-15, 1e-06, 4)}
Sol_r,Sol_i,Guess_r,Guess_i,g(x),instances
-0.23599875374960294,-66.68156440426257,-0.14326647564467976,-65.32663316582914,9.610960183499514e-07,128
-0.23599875374960294,66.68156440426257,-0.14326647564467976,65.32663316582914,9.610960183499514e-07,128
-0.28431425645861164,-60.39086583890056,-1.1461318051576086,-59.2964824120603,2.5331974029541016e-07,133
-0.28431425645861164,60.39086583890056,-1.1461318051576086,59.2964824120603,2.5331974029541016e-07,133
-0.3376725468005621,-54.09851806061578,-1.1461318051576086,-53.26633165829145,1.488281448618166e-07,131
-0.3376725468005621,54.09851806061578,-1.1461318051576086,53.26633165829145,1.488281448618166e-07,131
-0.3972178799690711,-47.803909319467664,-1.1461318051576086,-47.23618090452261,8.024520884654677e-08,131
-0.3972178799690711,47.803909319467664,-1.1461318051576086,47.23618090452261,8.024520884654677e-08,131
-0.46451260771840497,-41.506070106482255,-0.14326647564467976,-40.201005025125625,1.0536712127723509e-08,128
-0.46451260771840497,41.506070106482255,-0.14326647564467976,40.201005025125625,1.0536712127723509e-08,128
-0.5417064553485637,-35.20338343991041,-1.1461318051576086,-34.17085427135678,8.394828241933112e-10,122
-0.5417064553485637,35.20338343991041,-1.1461318051576086,34.17085427135678,8.394828241933112e-10,122
-0.6317777209007587,-28.89312242305859,-1.1461318051576086,-28.140703517587937,2.9103830456733704e-10,127
-0.6317777209007587,28.89312242305859,-1.1461318051576086,28.140703517587937,2.9103830456733704e-10,127
-0.739411278203124,-22.570526973353747,-1.1461318051576086,-22.110552763819094,5.336804554358896e-10,116
-0.739411278203124,22.570526973353747,-1.1461318051576086,22.110552763819094,5.336804554358896e-10,116
-0.8730995078942319,16.223543159633717,-1.1461318051576086,15.07537688442211,1.6970303534894776e-10,116
-0.8730995078942319,-16.223543159633717,-1.1461318051576086,-15.07537688442211,1.6970303534894776e-10,116
-1.0313615174227202,9.81787391021325,-1.1461318051576086,9.045226130653266,1.626953582672133e-11,100
-1.0313615174227202,-9.81787391021325,-1.1461318051576086,-9.045226130653266,1.626953582672133e-11,100
-1.188721219582895,3.324818227448639,-2.1489971346704806,3.015075376884422,1.3642420526593924e-12,105
-1.188721219582895,-3.324818227448639,-2.1489971346704806,-3.015075376884422,1.3642420526593924e-12,105
-7.5062905583621555,-5.5475753842256535e-25,-14.183381088825229,0.0,2.711719737646945e-14,5362
-10.625,-5.680375110421666e-16,-93.40974212034385,114.57286432160802,9.991649338323827e-07,22
-11.450573211573603,7.021755068399724,-17.1919770773639,0.0,7.149329497780304e-14,1352
-11.450573211573605,-7.021755068399725,-17.1919770773639,-0.0,3.693383413758182e-14,1352
-23.294046720429133,14.043604410974368,-26.21776504297992,0.0,3.026989553963862e-13,2357
-23.294046720429133,-14.043604410974368,-26.21776504297992,-0.0,3.026989553963862e-13,2357
-43.03325552256085,21.065406617212897,-48.280802292263616,-0.0,3.867462740636607e-13,3515
-43.03325552256085,-21.065406617212897,-48.280802292263616,0.0,3.867462740636607e-13,3515
-70.66814784561105,-28.087208822950533,-79.36962750716333,-1.0050251256281406,4.0212421441018386e-13,5428
-70.66814784561105,28.087208822950533,-79.36962750716333,1.0050251256281406,4.0212421441018386e-13,5428
-106.19872368953273,-35.109011028688165,-107.44985673352437,1.0050251256281406,5.886020593486504e-13,8901
-106.19872368953273,35.109011028688165,-107.44985673352437,-1.0050251256281406,5.886020593486504e-13,8901
-149.62498305432592,-42.1308132344258,-250.8595988538682,1.0050251256281406,8.156043362773783e-13,9085
-149.62498305432592,42.1308132344258,-250.8595988538682,-1.0050251256281406,8.156043362773783e-13,9085
-200.9469259399906,-49.15261544016343,-210.74498567335243,-1.0050251256281406,1.0833977233012662e-12,9346
-200.9469259399906,49.15261544016343,-210.74498567335243,1.0050251256281406,1.0833977233012662e-12,9346
-260.1645523465267,-56.17441764590106,-269.91404011461316,-1.0050251256281406,1.5798298204861152e-12,9735
-260.1645523465267,56.17441764590106,-269.91404011461316,1.0050251256281406,1.5798298204861152e-12,9735
-327.2778622739343,-63.1962198516387,-199.71346704871058,-18.09045226130653,1.7418295525224194e-12,2803
-327.2778622739343,63.1962198516387,-199.71346704871058,18.09045226130653,1.7418295525224194e-12,2803
-402.2868557222135,70.21802205737633,-300.0,-15.07537688442211,2.1325799190415807e-12,11
-402.28685572221355,-70.21802205737634,-300.0,15.07537688442211,3.9597021600719396e-12,11
-485.19153269136416,-77.23982426311397,-298.9971346704871,20.100502512562812,4.128077010656285e-12,3
-485.19153269136416,77.23982426311397,-298.9971346704871,-20.100502512562812,4.128077010656285e-12,3
-575.9918931813862,-84.26162646885159,-254.87106017191977,-18.09045226130653,3.2360109353629504e-12,1
-575.9918931813863,84.26162646885162,-254.87106017191977,18.09045226130653,1.1400873447758938e-11,1
