# {'par': {'k': 5.0, 'D': 0.1, 'v': 1.0, 'tau': 0.5, 'R': 0.5, 'label': '(tau_0.5)'}, 'guess_range': ([-100, 20, 45], [0, 360, 120]), 'tols': (1e-15, 1e-06, 4)}
Sol_r,Sol_i,Guess_r,Guess_i,g(x),instances
3.260804792691185,0.0,3.636363636363626,0.0,0.0,934
1.8758349657505409,4.3093237669828195,3.636363636363626,3.0252100840336134,1.8189894035458565e-12,71
1.8758349657505409,-4.3093237669828195,3.636363636363626,-3.0252100840336134,1.8189894035458565e-12,71
-0.7795256535816387,10.23132712069619,-1.8181818181818272,9.07563025210084,8.134767913360665e-12,49
-0.7795256535816387,-10.23132712069619,-1.8181818181818272,-9.07563025210084,8.134767913360665e-12,49
-3.772341825315948,17.534864003916226,-10.0,6.050420168067227,3.4175708111535524e-11,46
-3.772341825315948,-17.534864003916226,-10.0,-6.050420168067227,3.4175708111535524e-11,46
-6.526738312303878,83.36014603207077,-7.2727272727272805,81.68067226890756,2.980232238769531e-07,17
-6.526738312303878,-83.36014603207077,-7.2727272727272805,-81.68067226890756,2.980232238769531e-07,17
-6.68779430279607,70.81576266110571,-7.2727272727272805,69.5798319327731,3.017255176799981e-07,16
-6.68779430279607,-70.81576266110571,-7.2727272727272805,-69.5798319327731,3.017255176799981e-07,16
-6.755164624971306,-24.62427727855203,-18.181818181818187,-18.15126050420168,6.678441332291484e-11,39
-6.755164624971306,24.62427727855203,-18.181818181818187,18.15126050420168,6.678441332291484e-11,39
-6.883838553131475,58.27690839214283,-7.2727272727272805,57.47899159663865,2.499000702984396e-08,15
-6.883838553131475,-58.27690839214283,-7.2727272727272805,-57.47899159663865,2.499000702984396e-08,15
-7.017935783039951,33.597430634970266,-7.2727272727272805,33.27731092436974,1.6350681147191958e-10,14
-7.017935783039951,-33.597430634970266,-7.2727272727272805,-33.27731092436974,1.6350681147191958e-10,14
-7.085951277593469,45.71361230836852,-7.2727272727272805,45.3781512605042,8.475163356960423e-10,13
-7.085951277593469,-45.71361230836852,-7.2727272727272805,-45.3781512605042,8.475163356960423e-10,13
-23.03208481905201,37.69911161018056,-29.090909090909093,3.0252100840336134,3.5640377005225556e-11,205
-23.03208481905201,-37.69911161018056,-29.090909090909093,-3.0252100840336134,3.5640377005225556e-11,205
-50.66546817260152,50.2654824470762,-20.90909090909092,-24.201680672268907,9.849026032825222e-11,341
-50.66546817260152,-50.2654824470762,-20.90909090909092,24.201680672268907,9.849026032825222e-11,341
-86.19604401501589,62.83185305884525,-83.63636363636364,45.3781512605042,1.0136264256758674e-10,664
-86.19604401501589,-62.83185305884525,-83.63636363636364,-45.3781512605042,1.0136264256758674e-10,664
-129.62230337980907,75.3982236706143,-100.0,108.90756302521008,1.3842153919187205e-10,774
-129.62230337980907,-75.3982236706143,-100.0,-108.90756302521008,1.3842153919187205e-10,774
-180.94424626547377,87.96459428238336,-100.0,193.61344537815125,1.825443722680415e-10,884
-180.94424626547377,-87.96459428238336,-100.0,-193.61344537815125,1.825443722680415e-10,884
-240.16187267200985,100.5309648941524,-100.0,311.5966386554622,2.334289047458266e-10,171
-240.16187267200985,-100.5309648941524,-100.0,-311.5966386554622,2.334289047458266e-10,171
