# {'par': {'k': 5.0, 'D': 0.1, 'v': 0.75, 'tau': 0.25, 'R': 0.5, 'label': '(v_0.75)'}, 'guess_range': ([-100, 20, 45], [0, 360, 120]), 'tols': (1e-15, 1e-06, 4)}
Sol_r,Sol_i,Guess_r,Guess_i,g(x),instances
4.058302734722594,0.0,6.36363636363636,0.0,1.7053025658242404e-13,738
1.4851682458304278,4.828961591245979,0.9090909090909065,0.0,4.547473508864641e-13,248
1.4851682458304278,-4.828961591245979,0.9090909090909065,-0.0,4.547473508864641e-13,248
-4.0739765103131305,-12.769755595513306,-4.545454545454547,6.050420168067227,1.7794804810476454e-12,147
-4.0739765103131305,12.769755595513306,-4.545454545454547,-6.050420168067227,1.7794804810476454e-12,147
-6.779766977025068,-91.33237014157257,-4.545454545454547,-87.73109243697479,5.204751848153168e-07,30
-6.779766977025068,91.33237014157257,-4.545454545454547,87.73109243697479,5.204751848153168e-07,30
-7.40622348937409,-66.30256482457713,-7.2727272727272805,-63.529411764705884,1.4901161193847656e-08,26
-7.40622348937409,66.30256482457713,-7.2727272727272805,63.529411764705884,1.4901161193847656e-08,26
-8.279155936395204,41.37885585673181,-7.2727272727272805,39.32773109243698,1.049353530241639e-10,25
-8.279155936395204,-41.37885585673181,-7.2727272727272805,-39.32773109243698,1.049353530241639e-10,25
-9.36755547808581,-20.687144464612274,-12.727272727272734,-15.126050420168067,2.03051495622871e-12,56
-9.36755547808581,20.687144464612274,-12.727272727272734,15.126050420168067,2.03051495622871e-12,56
-26.344067664821683,-28.24247559071562,-26.363636363636374,-0.0,3.0508958451915747e-12,283
-26.344067664821697,28.242475590715618,-26.363636363636374,0.0,9.45313757086771e-12,283
-53.94667274259325,-37.6991103052383,-56.36363636363637,-9.07563025210084,5.619349986396787e-12,404
-53.94667274259325,37.6991103052383,-56.36363636363637,9.07563025210084,5.619349986396787e-12,404
-89.47729447424972,47.12388788630751,-70.0,-15.126050420168067,1.373187045155047e-11,761
-89.47729447424972,-47.12388788630751,-70.0,15.126050420168067,1.373187045155047e-11,761
-132.90355383454045,-56.548665458165935,-91.81818181818181,-30.252100840336134,2.8686321287724726e-11,813
-132.90355383454045,56.548665458165935,-91.81818181818181,30.252100840336134,2.8686321287724726e-11,813
-184.22549672020511,-65.97344303452707,-91.81818181818181,196.63865546218486,1.0484016248703566e-11,922
-184.22549672020511,65.97344303452707,-91.81818181818181,-196.63865546218486,1.0484016248703566e-11,922
-243.44312312674126,75.39822061088807,-100.0,302.52100840336135,1.3614454978495081e-11,247
-243.44312312674126,-75.39822061088807,-100.0,-302.52100840336135,1.3614454978495081e-11,247
